1	4.64689	7.80946	7.80946
1	7.10695	0.803812	0.803812
1	2.91686	5.56286	5.56286
1	6.70483	0.950817	0.950817
1	3.25049	4.12324	4.12324
1	8.08382	5.957	5.957
1	0.506244	7.07434	7.07434
1	1.46449	4.43494	4.43494
1	8.26858	1.97946	1.97946
1	1.95276	5.48203	5.48203
1	9.39001	1.54214	1.54214
1	1.96651	5.42432	5.42432
1	0.815461	3.53109	3.53109
1	0.792166	7.39187	7.39187
1	3.27093	7.37913	7.37913
1	5.79511	7.66834	7.66834
1	0.49901	6.62826	6.62826
1	7.83677	8.65092	8.65092
1	0.517826	5.90066	5.90066
1	6.37758	4.93753	4.93753
1	3.7259	2.76417	2.76417
1	3.11281	1.12666	1.12666
1	5.00762	8.69094	8.69094
1	1.29351	6.94858	6.94858
1	8.45878	2.32037	2.32037
1	0.237075	1.47724	1.47724
1	5.5459	0.462468	0.462468
1	5.34351	6.42976	6.42976
1	4.01296	0.213348	0.213348
1	7.24612	2.53867	2.53867
1	5.52624	2.03648	2.03648
1	3.29008	0.757665	0.757665
1	0.93602	0.849164	0.849164
1	1.40615	3.09757	3.09757
1	1.85548	7.65836	7.65836
1	6.85554	7.78246	7.78246
1	3.48654	4.95415	4.95415
1	7.88465	4.08953	4.08953
1	0.995359	6.19673	6.19673
1	9.3143	5.79806	5.79806
1	8.30787	3.86961	3.86961
1	3.68119	1.66449	1.66449
1	2.51087	4.40641	4.40641
1	2.36738	6.98793	6.98793
1	5.14082	0.880252	0.880252
1	8.14414	9.13464	9.13464
1	8.93982	7.37285	7.37285
1	5.44874	1.57517	1.57517
1	0.824205	8.33613	8.33613
1	1.10527	2.41636	2.41636
1	0.981187	2.51097	2.51097
1	2.74092	2.10858	2.10858
1	1.26693	0.404214	0.404214
1	5.03616	6.24539	6.24539
1	7.58624	6.05965	6.05965
1	1.64651	2.50803	2.50803
1	5.55333	3.39034	3.39034
1	1.81038	2.1618	2.1618
1	0.819514	3.95808	3.95808
1	1.35272	4.76988	4.76988
1	4.97518	1.35793	1.35793
1	0.544306	7.49994	7.49994
1	4.86128	9.09637	9.09637
1	4.6046	7.35794	7.35794
1	5.66002	5.71586	5.71586
1	3.80854	5.03594	5.03594
1	2.65617	4.4411	4.4411
1	5.88688	4.88655	4.88655
1	9.20665	8.89485	8.89485
1	1.90219	6.3815	6.3815
1	6.37284	1.75906	1.75906
1	2.9558	0.0807784	0.0807784
1	3.03316	2.5975	2.5975
1	6.52321	3.18597	3.18597
1	6.90609	2.17379	2.17379
1	3.19781	5.07448	5.07448
1	5.47774	1.41682	1.41682
1	5.46927	6.36041	6.36041
1	0.154346	0.892979	0.892979
1	3.69458	3.34383	3.34383
1	2.11934	1.49614	1.49614
1	1.48709	0.0744204	0.0744204
1	6.25164	3.92281	3.92281
1	1.82875	7.18312	7.18312
1	4.14425	8.34335	8.34335
1	2.15961	3.53006	3.53006
1	7.70217	2.86585	2.86585
1	4.87351	5.11164	5.11164
1	0.195814	5.72024	5.72024
1	7.07111	8.05682	8.05682
1	0.846105	1.72423	1.72423
1	8.62753	5.26879	5.26879
1	5.6643	4.4823	4.4823
1	2.08001	4.43121	4.43121
1	0.581785	2.72713	2.72713
1	6.43787	5.16776	5.16776
1	1.79209	5.43624	5.43624
1	7.89709	1.24228	1.24228
1	4.56049	3.30196	3.30196
1	0.874549	7.59044	7.59044
1	6.60609	4.18669	4.18669
1	9.34753	4.66223	4.66223
1	5.23727	4.32715	4.32715
1	1.83061	0.727907	0.727907
1	4.57895	5.76774	5.76774
1	8.92151	7.30445	7.30445
1	0.645502	0.0192918	0.0192918
1	1.51862	1.86671	1.86671
1	4.78933	2.46345	2.46345
1	7.9463	8.64983	8.64983
1	6.78485	0.181781	0.181781
1	0.16674	0.564744	0.564744
1	1.66008	1.67944	1.67944
1	8.07115	5.387	5.387
1	1.75688	7.23655	7.23655
1	8.31246	5.69033	5.69033
1	1.22543	4.20752	4.20752
1	8.82801	3.37459	3.37459
1	9.37982	6.69438	6.69438
1	8.66707	3.33325	3.33325
1	5.95034	7.99384	7.99384
1	8.23914	9.03856	9.03856
1	5.46418	3.90817	3.90817
1	0.286412	7.85954	7.85954
1	6.03593	1.14413	1.14413
1	2.32847	0.988799	0.988799
1	7.431	6.20142	6.20142
1	2.55273	5.61251	5.61251
1	4.87056	2.16898	2.16898
1	3.15765	6.24814	6.24814
1	4.01631	6.46903	6.46903
1	8.95931	2.47709	2.47709
1	5.54532	7.0852	7.0852
1	8.34049	1.51441	1.51441
1	8.92116	8.9162	8.9162
1	7.37499	8.60649	8.60649
1	1.89862	8.05066	8.05066
1	3.11538	3.05028	3.05028
1	1.10818	5.5972	5.5972
1	3.71992	9.2996	9.2996
1	8.09387	5.1389	5.1389
1	2.4991	8.29883	8.29883
1	1.97799	4.038	4.038
1	4.71392	6.148	6.148
1	6.43315	1.10732	1.10732
1	3.66478	2.9455	2.9455
1	6.55148	7.39292	7.39292
1	1.44553	9.05914	9.05914
1	5.33434	2.75135	2.75135
1	4.97181	1.13375	1.13375
1	0.0379084	0.832479	0.832479
1	3.10283	0.127788	0.127788
1	1.79975	1.97705	1.97705
1	1.47585	8.99042	8.99042
1	3.91428	0.464347	0.464347
1	8.14789	5.61453	5.61453
1	6.91492	4.17609	4.17609
1	5.6417	3.68052	3.68052
1	2.09135	2.57265	2.57265
1	7.89966	8.66867	8.66867
1	1.59336	2.48375	2.48375
1	1.35959	1.01534	1.01534
1	7.79557	6.50572	6.50572
1	1.22869	0.728584	0.728584
1	1.36001	3.26767	3.26767
1	9.25575	5.24969	5.24969
1	0.829369	6.53443	6.53443
1	6.27368	1.61907	1.61907
1	2.16577	3.05877	3.05877
1	6.37763	3.29778	3.29778
1	6.46202	2.03024	2.03024
1	2.15285	0.220586	0.220586
1	3.46481	4.69085	4.69085
1	6.95504	1.99059	1.99059
1	1.54779	3.2414	3.2414
1	3.82002	7.56809	7.56809
1	5.85902	4.78352	4.78352
1	8.21758	2.82091	2.82091
1	3.00084	0.773904	0.773904
1	5.50196	1.43808	1.43808
1	9.36701	5.00212	5.00212
1	3.86997	7.75125	7.75125
1	4.51117	5.04283	5.04283
1	0.94032	7.34697	7.34697
1	0.85932	5.18544	5.18544
1	6.55185	0.738985	0.738985
1	2.42345	5.55161	5.55161
1	8.41068	4.18933	4.18933
1	1.06165	4.62669	4.62669
1	2.35868	1.30526	1.30526
1	9.0156	8.48707	8.48707
1	9.28598	2.39158	2.39158
1	6.77245	0.975329	0.975329
1	0.553683	1.58422	1.58422
1	5.18968	9.25901	9.25901
1	1.24237	4.13805	4.13805
1	9.17972	4.12644	4.12644
1	5.51374	3.37116	3.37116
1	1.03125	7.3952	7.3952
1	0.941788	6.61133	6.61133
1	1.88574	8.69457	8.69457
